code,regency_code,name
64.74.02,6474,Bontang Selatan
64.74.03,6474,Bontang Barat
65.01.01,6501,Tanjung Palas
65.01.02,6501,Tanjung Palas Barat
65.01.03,6501,Tanjung Palas Utara
65.01.04,6501,Tanjung Palas Timur
65.01.05,6501,Tanjung Selor
65.01.06,6501,Tanjung Palas Tengah
65.01.07,6501,Peso
65.01.08,6501,Peso Hilir
65.01.09,6501,Sekatak
65.01.10,6501,Bunyu
65.02.01,6502,Mentarang
65.02.02,6502,Malinau Kota
65.02.03,6502,Pujungan
65.02.04,6502,Kayan Hilir
65.02.05,6502,Kayan Hulu
65.02.06,6502,Malinau Selatan
65.02.07,6502,Malinau Utara
65.02.08,6502,Malinau Barat
65.02.09,6502,Sungai Boh
65.02.10,6502,Kayan Selatan
65.02.11,6502,Bahau Hulu
65.02.12,6502,Mentarang Hulu
65.02.13,6502,Malinau Selatan Hilir
65.02.14,6502,Malinau Selatan Hulu
65.02.15,6502,Sungai Tubu
65.03.01,6503,Sebatik
65.03.02,6503,Nunukan
65.03.03,6503,Sembakung
65.03.04,6503,Lumbis
65.03.05,6503,Krayan
65.03.06,6503,Sebuku
65.03.07,6503,Krayan Selatan
65.03.08,6503,Sebatik Barat
65.03.09,6503,Nunukan Selatan
65.03.10,6503,Sebatik Timur
65.03.11,6503,Sebatik Utara
65.03.12,6503,Sebatik Tengah
65.03.13,6503,Sei Menggaris
65.03.14,6503,Tulin Onsoi
65.03.15,6503,Lumbis Ogong
65.03.16,6503,Sembakung Atulai
65.03.17,6503,Krayan Tengah
65.03.18,6503,Krayan Timur
65.03.19,6503,Krayan Barat
65.03.20,6503,Lumbis Pansiangan
65.03.21,6503,Lumbis Hulu
65.04.01,6504,Sesayap
65.04.02,6504,Sesayap Hilir
65.04.03,6504,Tana Lia
65.04.04,6504,Betayau
65.04.05,6504,Muruk Rian
65.71.01,6571,Tarakan Barat
65.71.02,6571,Tarakan Tengah
65.71.03,6571,Tarakan Timur
65.71.04,6571,Tarakan Utara
71.01.05,7101,Sang Tombolang
71.01.09,7101,Dumoga Barat
71.01.10,7101,Dumoga Timur
71.01.11,7101,Dumoga Utara
71.01.12,7101,Lolak
71.01.13,7101,Bolaang
71.01.14,7101,Lolayan
71.01.19,7101,Passi Barat
71.01.20,7101,Poigar
71.01.22,7101,Passi Timur
71.01.31,7101,Bolaang Timur
71.01.32,7101,Bilalang
71.01.33,7101,Dumoga
71.01.34,7101,Dumoga Tenggara
71.01.35,7101,Dumoga Tengah
71.02.01,7102,Tondano Barat
71.02.02,7102,Tondano Timur
71.02.03,7102,Eris
71.02.04,7102,Kombi
71.02.05,7102,Lembean Timur
71.02.06,7102,Kakas
71.02.07,7102,Tompaso
71.02.08,7102,Remboken
71.02.09,7102,Langowan Timur
71.02.10,7102,Langowan Barat
71.02.11,7102,Sonder
71.02.12,7102,Kawangkoan
71.02.13,7102,Pineleng
71.02.14,7102,Tombulu
71.02.15,7102,Tombariri
71.02.16,7102,Tondano Utara
71.02.17,7102,Langowan Selatan
71.02.18,7102,Tondano Selatan
71.02.19,7102,Langowan Utara
71.02.20,7102,Kakas Barat
71.02.21,7102,Kawangkoan Utara
71.02.22,7102,Kawangkoan Barat
71.02.23,7102,Mandolang
71.02.24,7102,Tombariri Timur
71.02.25,7102,Tompaso Barat
71.03.08,7103,Tabukan Utara
71.03.09,7103,Nusa Tabukan
71.03.10,7103,Manganitu Selatan
71.03.11,7103,Tatoareng
71.03.12,7103,Tamako
71.03.13,7103,Manganitu
71.03.14,7103,Tabukan Tengah
71.03.15,7103,Tabukan Selatan
71.03.16,7103,Kendahe
71.03.17,7103,Tahuna
71.03.19,7103,Tabukan Selatan Tengah
71.03.20,7103,Tabukan Selatan Tenggara
71.03.23,7103,Tahuna Barat
71.03.24,7103,Tahuna Timur
71.03.25,7103,Kepulauan Marore
71.04.01,7104,Lirung
71.04.02,7104,Beo
71.04.03,7104,Rainis
71.04.04,7104,Essang
71.04.05,7104,Nanusa
71.04.06,7104,Kabaruan
71.04.07,7104,Melonguane
71.04.08,7104,Gemeh
71.04.09,7104,Damau
71.04.10,7104,Tampan' Amma
71.04.11,7104,Salibabu
71.04.12,7104,Kalongan
71.04.13,7104,Miangas
71.04.14,7104,Beo Utara
71.04.15,7104,Pulutan
71.04.16,7104,Melonguane Timur
71.04.17,7104,Moronge
71.04.18,7104,Beo Selatan
71.04.19,7104,Essang Selatan
71.05.01,7105,Modoinding
71.05.02,7105,Tompaso Baru
71.05.03,7105,Ranoyapo
71.05.07,7105,Motoling
71.05.08,7105,Sinonsayang
71.05.09,7105,Tenga
71.05.10,7105,Amurang
71.05.12,7105,Tumpaan
71.05.13,7105,Tareran
71.05.15,7105,Kumelembuai
71.05.16,7105,Maesaan
71.05.17,7105,Amurang Barat
71.05.18,7105,Amurang Timur
71.05.19,7105,Tatapaan
71.05.21,7105,Motoling Barat
71.05.22,7105,Motoling Timur
71.05.23,7105,Suluun Tareran
71.06.01,7106,Kema
71.06.02,7106,Kauditan
71.06.03,7106,Airmadidi
71.06.04,7106,Wori
71.06.05,7106,Dimembe
71.06.06,7106,Likupang Barat
71.06.07,7106,Likupang Timur
71.06.08,7106,Kalawat
71.06.09,7106,Talawaan
71.06.10,7106,Likupang Selatan
71.07.01,7107,Ratahan
71.07.02,7107,Pusomaen
71.07.03,7107,Belang
71.07.04,7107,Ratatotok
71.07.05,7107,Tombatu
71.07.06,7107,Touluaan
71.07.07,7107,Touluaan Selatan
71.07.08,7107,Silian Raya
71.07.09,7107,Tombatu Timur
71.07.10,7107,Tombatu Utara
71.07.11,7107,Pasan
71.07.12,7107,Ratahan Timur
71.08.01,7108,Sangkub
71.08.02,7108,Bintauna
71.08.03,7108,Bolangitang Timur
71.08.04,7108,Bolangitang Barat
71.08.05,7108,Kaidipang
71.08.06,7108,Pinogaluman
71.09.01,7109,Siau Timur
71.09.02,7109,Siau Barat
71.09.03,7109,Tagulandang
71.09.04,7109,Siau Timur Selatan
71.09.05,7109,Siau Barat Selatan
71.09.06,7109,Tagulandang Utara
71.09.07,7109,Biaro
71.09.08,7109,Siau Barat Utara
71.09.09,7109,Siau Tengah
71.09.10,7109,Tagulandang Selatan
71.10.01,7110,Tutuyan
71.10.02,7110,Kotabunan
71.10.03,7110,Nuangan
71.10.04,7110,Modayag
71.10.05,7110,Modayag Barat
71.10.06,7110,Motongkad
71.10.07,7110,Mooat
71.11.01,7111,Bolaang Uki
71.11.02,7111,Posigadan
71.11.03,7111,Pinolosian
71.11.04,7111,Pinolosian Tengah
71.11.05,7111,Pinolosian Timur
71.11.06,7111,Helumo
71.11.07,7111,Tomini
71.71.01,7171,Bunaken
71.71.02,7171,Tuminting
71.71.03,7171,Singkil
71.71.04,7171,Wenang
71.71.05,7171,Tikala
71.71.06,7171,Sario
71.71.07,7171,Wanea
71.71.08,7171,Mapanget
71.71.09,7171,Malalayang
71.71.10,7171,Bunaken Kepulauan
71.71.11,7171,Paal Dua
71.72.01,7172,Lembeh Selatan
71.72.02,7172,Madidir
71.72.03,7172,Ranowulu
71.72.04,7172,Aertembaga
71.72.05,7172,Matuari
71.72.06,7172,Girian
71.72.07,7172,Maesa
71.72.08,7172,Lembeh Utara
71.73.01,7173,Tomohon Selatan
71.73.02,7173,Tomohon Tengah
71.73.03,7173,Tomohon Utara
71.73.04,7173,Tomohon Barat
71.73.05,7173,Tomohon Timur
71.74.01,7174,Kotamobagu Utara
71.74.02,7174,Kotamobagu Timur
71.74.03,7174,Kotamobagu Selatan
71.74.04,7174,Kotamobagu Barat
72.01.01,7201,Batui
72.01.02,7201,Bunta
72.01.03,7201,Kintom
72.01.04,7201,Luwuk
72.01.05,7201,Lamala
72.01.06,7201,Balantak
72.01.07,7201,Pagimana
72.01.08,7201,Bualemo
72.01.09,7201,Toili
72.01.10,7201,Masama
72.01.11,7201,Luwuk Timur
72.01.12,7201,Toili Barat
72.01.13,7201,Nuhon
72.01.14,7201,Moilong
72.01.15,7201,Batui Selatan
72.01.16,7201,Lobu
72.01.17,7201,Simpang Raya
72.01.18,7201,Balantak Selatan
72.01.19,7201,Balantak Utara
72.01.20,7201,Luwuk Selatan
72.01.21,7201,Luwuk Utara
72.01.22,7201,Mantoh
72.01.23,7201,Nambo
72.02.01,7202,Poso Kota
72.02.02,7202,Poso Pesisir
72.02.03,7202,Lage
72.02.04,7202,Pamona Puselemba
72.02.05,7202,Pamona Timur
72.02.06,7202,Pamona Selatan
72.02.07,7202,Lore Utara
72.02.08,7202,Lore Tengah
72.02.09,7202,Lore Selatan
72.02.18,7202,Poso Pesisir Utara
72.02.19,7202,Poso Pesisir Selatan
72.02.20,7202,Pamona Barat
72.02.21,7202,Poso Kota Selatan
72.02.22,7202,Poso Kota Utara
72.02.23,7202,Lore Barat
72.02.24,7202,Lore Timur
72.02.25,7202,Lore Piore
72.02.26,7202,Pamona Tenggara
72.02.27,7202,Pamona Utara
72.03.04,7203,Rio Pakava
72.03.06,7203,Dampelas
72.03.08,7203,Banawa
72.03.09,7203,Labuan
72.03.10,7203,Sindue
72.03.11,7203,Sirenja
72.03.12,7203,Balaesang
72.03.14,7203,Sojol
72.03.18,7203,Banawa Selatan
72.03.19,7203,Tanantovea
72.03.21,7203,Pinembani
72.03.24,7203,Sindue Tombusabora
72.03.25,7203,Sindue Tobata
72.03.27,7203,Banawa Tengah
72.03.30,7203,Sojol Utara
72.03.31,7203,Balaesang Tanjung
72.04.01,7204,Dampal Selatan
72.04.02,7204,Dampal Utara
72.04.03,7204,Dondo
72.04.04,7204,Basidondo
72.04.05,7204,Ogodeide
72.04.06,7204,Lampasio
72.04.07,7204,Baolan
72.04.08,7204,Galang
72.04.09,7204,Toli-Toli Utara
72.04.10,7204,Dako Pemean
72.05.01,7205,Momunu
72.05.02,7205,Lakea
72.05.03,7205,Bokat
72.05.04,7205,Bunobogu
72.05.05,7205,Paleleh
72.05.06,7205,Biau
72.05.07,7205,Tiloan
72.05.08,7205,Bukal
72.05.09,7205,Gadung
72.05.10,7205,Karamat
72.05.11,7205,Paleleh Barat
72.06.05,7206,Bungku Tengah
72.06.06,7206,Bungku Selatan
72.06.07,7206,Menui Kepulauan
72.06.08,7206,Bungku Barat
72.06.09,7206,Bumi Raya
72.06.10,7206,Bahodopi
72.06.12,7206,Wita Ponda
72.06.15,7206,Bungku Pesisir
72.06.18,7206,Bungku Timur
72.07.03,7207,Totikum
72.07.04,7207,Tinangkung
72.07.05,7207,Liang
72.07.06,7207,Bulagi
72.07.07,7207,Buko
72.07.09,7207,Bulagi Selatan
72.07.11,7207,Tinangkung Selatan
72.07.15,7207,Totikum Selatan
72.07.16,7207,Peling Tengah
72.07.17,7207,Bulagi Utara
72.07.18,7207,Buko Selatan
72.07.19,7207,Tinangkung Utara
72.08.01,7208,Parigi
72.08.02,7208,Ampibabo
72.08.03,7208,Tinombo
72.08.04,7208,Moutong
72.08.05,7208,Tomini
72.08.06,7208,Sausu
72.08.07,7208,Bolano Lambunu
72.08.08,7208,Kasimbar
72.08.09,7208,Torue
72.08.10,7208,Tinombo Selatan
72.08.11,7208,Parigi Selatan
72.08.12,7208,Mepanga
72.08.13,7208,Toribulu
72.08.14,7208,Taopa
72.08.15,7208,Balinggi
72.08.16,7208,Parigi Barat
72.08.17,7208,Siniu
72.08.18,7208,Palasa
72.08.19,7208,Parigi Utara
72.08.20,7208,Parigi Tengah
72.08.21,7208,Bolano
72.08.22,7208,Ongka Malino
72.08.23,7208,Sidoan
72.09.01,7209,Una Una
72.09.02,7209,Togean
72.09.03,7209,Walea Kepulauan
72.09.04,7209,Ampana Tete
72.09.05,7209,Ampana Kota
72.09.06,7209,Ulubongka
72.09.07,7209,Tojo Barat
72.09.08,7209,Tojo
72.09.09,7209,Walea Besar
72.09.10,7209,Ratolindo
72.09.11,7209,Batudaka
72.09.12,7209,Talatako
72.10.01,7210,Sigi Biromaru
72.10.02,7210,Palolo
72.10.03,7210,Nokilalaki
72.10.04,7210,Lindu
72.10.05,7210,Kulawi
72.10.06,7210,Kulawi Selatan
72.10.07,7210,Pipikoro
72.10.08,7210,Gumbasa
72.10.09,7210,Dolo Selatan
72.10.10,7210,Tanambulava
72.10.11,7210,Dolo Barat
72.10.12,7210,Dolo
72.10.13,7210,Kinovaro
72.10.14,7210,Marawola
72.10.15,7210,Marawola Barat
72.11.01,7211,Banggai
72.11.02,7211,Banggai Utara
72.11.03,7211,Bokan Kepulauan
72.11.04,7211,Bangkurung
72.11.05,7211,Labobo
72.11.06,7211,Banggai Selatan
72.11.07,7211,Banggai Tengah
72.12.01,7212,Petasia
72.12.02,7212,Petasia Timur
72.12.03,7212,Lembo Raya
72.12.04,7212,Lembo
72.12.05,7212,Mori Atas
72.12.06,7212,Mori Utara
72.12.07,7212,Soyo Jaya
72.12.08,7212,Bungku Utara
72.12.09,7212,Mamosalato
72.12.10,7212,Petasia Barat
72.71.01,7271,Palu Timur
72.71.02,7271,Palu Barat
72.71.03,7271,Palu Selatan
72.71.04,7271,Palu Utara
72.71.05,7271,Ulujadi
72.71.06,7271,Tatanga
72.71.07,7271,Tawaeli
72.71.08,7271,Mantikulore
73.01.01,7301,Benteng
73.01.02,7301,Bontoharu
73.01.03,7301,Bontomatene
73.01.04,7301,Bontomanai
73.01.05,7301,Bontosikuyu
73.01.06,7301,Pasimasunggu
73.01.07,7301,Pasimarannu
73.01.08,7301,Taka Bonerate
73.01.09,7301,Pasilambena
73.01.10,7301,Pasimasunggu Timur
73.01.11,7301,Buki
73.02.01,7302,Gantarang
73.02.02,7302,Ujung Bulu
73.02.03,7302,Bonto Bahari
73.02.04,7302,Bonto Tiro
73.02.05,7302,Herlang
73.02.06,7302,Kajang
73.02.07,7302,Bulukumpa
73.02.08,7302,Kindang
73.02.09,7302,Ujungloe
73.02.10,7302,Rilauale
73.03.01,7303,Bissappu
73.03.02,7303,Bantaeng
73.03.03,7303,Eremerasa
73.03.04,7303,Tompo Bulu
73.03.05,7303,Pajukukang
73.03.06,7303,Uluere
73.03.07,7303,Gantarang Keke
73.03.08,7303,Sinoa
73.04.01,7304,Bangkala
73.04.02,7304,Tamalatea
73.04.03,7304,Binamu
73.04.04,7304,Batang
73.04.05,7304,Kelara
73.04.06,7304,Bangkala Barat
73.04.07,7304,Bontoramba
73.04.08,7304,Turatea
73.04.09,7304,Arungkeke
73.04.10,7304,Rumbia
73.04.11,7304,Tarowang
73.05.01,7305,Mappakasunggu
73.05.02,7305,Mangarabombang
73.05.03,7305,Polongbangkeng Selatan
73.05.04,7305,Polongbangkeng Utara
73.05.05,7305,Galesong Selatan
73.05.06,7305,Galesong Utara
73.05.07,7305,Pattallassang
73.05.08,7305,Sanrobone
73.05.09,7305,Galesong
73.05.10,7305,Kepulauan Tanakeke
73.05.11,7305,Polongbangkeng Timur
73.05.12,7305,Laikang
73.06.01,7306,Bontonompo
73.06.02,7306,Bajeng
73.06.03,7306,Tompobulu
73.06.04,7306,Tinggimoncong
73.06.05,7306,Parangloe
73.06.06,7306,Bontomarannu
73.06.07,7306,Pallangga
73.06.08,7306,Somba Opu
73.06.09,7306,Bungaya
73.06.10,7306,Tombolopao
73.06.11,7306,Biringbulu
73.06.12,7306,Barombong
73.06.13,7306,Pattallasang
73.06.14,7306,Manuju
73.06.15,7306,Bontolempangang
73.06.16,7306,Bontonompo Selatan
73.06.17,7306,Parigi
73.06.18,7306,Bajeng Barat
73.07.01,7307,Sinjai Barat
73.07.02,7307,Sinjai Selatan
73.07.03,7307,Sinjai Timur
73.07.04,7307,Sinjai Tengah
73.07.05,7307,Sinjai Utara
73.07.06,7307,Bulupoddo
73.07.07,7307,Sinjai Borong
73.07.08,7307,Tellu Limpoe
73.07.09,7307,Pulau Sembilan
73.08.01,7308,Bontocani
73.08.02,7308,Kahu
73.08.03,7308,Kajuara
73.08.04,7308,Salomekko
73.08.05,7308,Tonra
73.08.06,7308,Libureng
73.08.07,7308,Mare
73.08.08,7308,Sibulue
73.08.09,7308,Barebbo
73.08.10,7308,Cina
73.08.11,7308,Ponre
73.08.12,7308,Lappariaja
73.08.13,7308,Lamuru
73.08.14,7308,Ulaweng
73.08.15,7308,Palakka
73.08.16,7308,Awangpone
73.08.17,7308,Tellu Siattinge
73.08.18,7308,Ajangale
73.08.19,7308,Dua Boccoe
73.08.20,7308,Cenrana
73.08.21,7308,Tanete Riattang
73.08.22,7308,Tanete Riattang Barat
73.08.23,7308,Tanete Riattang Timur
73.08.24,7308,Amali
73.08.25,7308,Tellulimpoe
73.08.26,7308,Bengo
73.08.27,7308,Patimpeng
73.09.01,7309,Mandai
73.09.02,7309,Camba
73.09.03,7309,Bantimurung
73.09.04,7309,Maros Baru
73.09.05,7309,Bontoa
73.09.06,7309,Malllawa
73.09.07,7309,Tanralili
73.09.08,7309,Marusu
73.09.09,7309,Simbang
73.09.10,7309,Cenrana
73.09.11,7309,Tompobulu
73.09.12,7309,Lau
73.09.13,7309,Moncongloe
73.09.14,7309,Turikale
73.10.01,7310,Liukang Tangaya
73.10.02,7310,Liukang Kalmas
73.10.03,7310,Liukang Tupabbiring
73.10.04,7310,Pangkajene
73.10.05,7310,Balocci
73.10.06,7310,Bungoro
73.10.07,7310,Labakkang
73.10.08,7310,Marang
73.10.09,7310,Segeri
73.10.10,7310,Minasa Tene
73.10.11,7310,Mandalle
73.10.12,7310,Tondong Tallasa
73.10.13,7310,Liukang Tupabbiring Utara
73.11.01,7311,Tanete Riaja
73.11.02,7311,Tanete Rilau
73.11.03,7311,Barru
73.11.04,7311,Soppeng Riaja
73.11.05,7311,Mallusetasi
73.11.06,7311,Pujananting
73.11.07,7311,Balusu
73.12.01,7312,Marioriwawo
73.12.02,7312,Liliraja
73.12.03,7312,Lilirilau
73.12.04,7312,Lalabata
73.12.05,7312,Marioriawa
73.12.06,7312,Donri Donri
73.12.07,7312,Ganra
73.12.08,7312,Citta
73.13.01,7313,Sabangparu
73.13.02,7313,Pammana
73.13.03,7313,Takkalalla
73.13.04,7313,Sajoanging
73.13.05,7313,Majauleng
73.13.06,7313,Tempe
73.13.07,7313,Belawa
73.13.08,7313,Tanasitolo
73.13.09,7313,Maniangpajo
73.13.10,7313,Pitumpanua
73.13.11,7313,Bola
73.13.12,7313,Penrang
73.13.13,7313,Gilireng
73.13.14,7313,Keera
73.14.01,7314,Panca Lautang
73.14.02,7314,Tellu Limpoe
73.14.03,7314,Watang Pulu
73.14.04,7314,Baranti
73.14.05,7314,Panca Rijang
73.14.06,7314,Kulo
73.14.07,7314,Maritengngae
73.14.08,7314,Watang Sidenreng
73.14.09,7314,Dua Pitue
73.14.10,7314,Pitu Riawa
73.14.11,7314,Pitu Riase
73.15.01,7315,Mattiro Sompe
73.15.02,7315,Suppa
73.15.03,7315,Mattiro Bulu
73.15.04,7315,Watang Sawitto
73.15.05,7315,Patampanua
73.15.06,7315,Duampanua
73.15.07,7315,Lembang
73.15.08,7315,Cempa
73.15.09,7315,Tiroang
73.15.10,7315,Lanrisang
73.15.11,7315,Paleteang
73.15.12,7315,Batulappa
73.16.01,7316,Maiwa
73.16.02,7316,Enrekang
73.16.03,7316,Baraka
73.16.04,7316,Anggeraja
73.16.05,7316,Alla
73.16.06,7316,Bungin
73.16.07,7316,Cendana
73.16.08,7316,Curio
73.16.09,7316,Malua
73.16.10,7316,Buntu Batu
73.16.11,7316,Masalle
73.16.12,7316,Baroko
73.17.01,7317,Basse Sangtempe
73.17.02,7317,Larompong
73.17.03,7317,Suli
73.17.04,7317,Bajo
73.17.05,7317,Bua Ponrang
73.17.06,7317,Walenrang
73.17.07,7317,Belopa
73.17.08,7317,Bua
73.17.09,7317,Lamasi
73.17.10,7317,Larompong Selatan
73.17.11,7317,Ponrang
73.17.12,7317,Latimojong
73.17.13,7317,Kamanre
73.17.14,7317,Belopa Utara
73.17.15,7317,Walenrang Barat
73.17.16,7317,Walenrang Utara
73.17.17,7317,Walenrang Timur
73.17.18,7317,Lamasi Timur
73.17.19,7317,Suli Barat
73.17.20,7317,Bajo Barat
73.17.21,7317,Ponrang Selatan
73.17.22,7317,Basse Sangtempe Utara
73.18.01,7318,Saluputi
73.18.02,7318,Bittuang
73.18.03,7318,Bonggakaradeng
73.18.05,7318,Makale
73.18.09,7318,Simbuang
73.18.11,7318,Rantetayo
73.18.12,7318,Mengkendek
73.18.13,7318,Sangalla
73.18.19,7318,Gandangbatu Sillanan
73.18.20,7318,Rembon
73.18.27,7318,Makale Utara
73.18.28,7318,Mappak
73.18.29,7318,Makale Selatan
73.18.31,7318,Masanda
73.18.33,7318,Sangalla Selatan
73.18.34,7318,Sangalla Utara
73.18.35,7318,Malimbong Balepe
73.18.37,7318,Rano
73.18.38,7318,Kurra
73.22.01,7322,Malangke
73.22.02,7322,Bone Bone
73.22.03,7322,Masamba
73.22.04,7322,Sabbang
73.22.05,7322,Rongkong
73.22.06,7322,Sukamaju
73.22.07,7322,Seko
73.22.08,7322,Malangke Barat
73.22.09,7322,Rampi
73.22.10,7322,Mappedeceng
73.22.11,7322,Baebunta
73.22.12,7322,Tana Lili
73.22.13,7322,Sukamaju Selatan
73.22.14,7322,Baebunta Selatan
73.22.15,7322,Sabbang Selatan
73.24.01,7324,Mangkutana
73.24.02,7324,Nuha
73.24.03,7324,Towuti
73.24.04,7324,Malili
73.24.05,7324,Angkona
73.24.06,7324,Wotu
73.24.07,7324,Burau
73.24.08,7324,Tomoni
73.24.09,7324,Tomoni Timur
73.24.10,7324,Kalaena
73.24.11,7324,Wasuponda
73.26.01,7326,Rantepao
73.26.02,7326,Sesean
73.26.03,7326,Nanggala
73.26.04,7326,Rindingallo
73.26.05,7326,Buntao
73.26.06,7326,Sa'dan
73.26.07,7326,Sanggalangi
73.26.08,7326,Sopai
73.26.09,7326,Tikala
73.26.10,7326,Balusu
73.26.11,7326,Tallunglipu
73.26.12,7326,Dende' Piongan Napo
73.26.13,7326,Buntu Pepasan
73.26.14,7326,Baruppu
73.26.15,7326,Kesu
73.26.16,7326,Tondon
73.26.17,7326,Bangkelekila
73.26.18,7326,Rantebua
73.26.19,7326,Sesean Suloara
73.26.20,7326,Kapala Pitu
73.26.21,7326,Awan Rante Karua
73.71.01,7371,Mariso
73.71.02,7371,Mamajang
73.71.03,7371,Makassar
73.71.04,7371,Ujung Pandang
73.71.05,7371,Wajo
73.71.06,7371,Bontoala
73.71.07,7371,Tallo
73.71.08,7371,Ujung Tanah
73.71.09,7371,Panakkukang
73.71.10,7371,Tamalate
73.71.11,7371,Biringkanaya
73.71.12,7371,Manggala
73.71.13,7371,Rappocini
73.71.14,7371,Tamalanrea
73.71.15,7371,Kepulauan Sangkarrang
73.72.01,7372,Bacukiki
73.72.02,7372,Ujung
73.72.03,7372,Soreang
73.72.04,7372,Bacukiki Barat
73.73.01,7373,Wara
73.73.02,7373,Wara Utara
73.73.03,7373,Wara Selatan
73.73.04,7373,Telluwanua
73.73.05,7373,Wara Timur
73.73.06,7373,Wara Barat
73.73.07,7373,Sendana
73.73.08,7373,Mungkajang
73.73.09,7373,Bara
74.01.01,7401,Wundulako
74.01.04,7401,Kolaka
74.01.07,7401,Pomalaa
74.01.08,7401,Watubangga
74.01.10,7401,Wolo
74.01.12,7401,Baula
74.01.14,7401,Latambaga
74.01.18,7401,Tanggetada
74.01.20,7401,Samaturu
74.01.24,7401,Toari
74.01.25,7401,Polinggona
74.01.27,7401,Iwoimendaa
74.02.01,7402,Lambuya
74.02.02,7402,Unaaha
74.02.03,7402,Wawotobi
74.02.04,7402,Pondidaha
74.02.05,7402,Sampara
74.02.10,7402,Abuki
74.02.11,7402,Soropia
74.02.15,7402,Tongauna
74.02.16,7402,Latoma
74.02.17,7402,Puriala
74.02.18,7402,Uepai
74.02.19,7402,Wonggeduku
74.02.20,7402,Besulutu
74.02.21,7402,Bondoala
74.02.23,7402,Routa
74.02.24,7402,Anggaberi
74.02.25,7402,Meluhu
74.02.28,7402,Amonggedo
74.02.31,7402,Asinua
74.02.32,7402,Konawe
74.02.33,7402,Kapoiala
74.02.36,7402,Lalonggasumeeto
74.02.37,7402,Onembute
74.02.38,7402,Padangguni
74.02.39,7402,Morosi
74.02.40,7402,Anggalomoare
74.02.41,7402,Wonggeduku Barat
74.02.42,7402,Tongauna Utara
74.03.06,7403,Napabalano
74.03.07,7403,Maligano
74.03.13,7403,Wakorumba Selatan
74.03.14,7403,Lasalepa
74.03.15,7403,Batalaiworu
74.03.16,7403,Katobu
74.03.17,7403,Duruka
74.03.18,7403,Lohia
74.03.19,7403,Watopute
74.03.20,7403,Kontunaga
74.03.23,7403,Kabangka
74.03.24,7403,Kabawo
74.03.25,7403,Parigi
74.03.26,7403,Bone
74.03.27,7403,Tongkuno
74.03.28,7403,Pasir Putih
74.03.30,7403,Kontu Kowuna
74.03.31,7403,Marobo
74.03.32,7403,Tongkuno Selatan
74.03.33,7403,Pasi Kolaga
74.03.34,7403,Batukara
74.03.37,7403,Towea
74.04.11,7404,Pasarwajo
74.04.22,7404,Kapontori
74.04.23,7404,Lasalimu
74.04.24,7404,Lasalimu Selatan
74.04.27,7404,Siotapina
74.04.28,7404,Wolowa
74.04.29,7404,Wabula
74.05.01,7405,Tinanggea
74.05.02,7405,Angata
74.05.03,7405,Andoolo
74.05.04,7405,Palangga
74.05.05,7405,Landono
74.05.06,7405,Lainea
74.05.07,7405,Konda
74.05.08,7405,Ranomeeto
74.05.09,7405,Kolono
74.05.10,7405,Moramo
74.05.11,7405,Laonti
74.05.12,7405,Lalembuu
74.05.13,7405,Benua
74.05.14,7405,Palangga Selatan
74.05.15,7405,Mowila
74.05.16,7405,Moramo Utara
74.05.17,7405,Buke
74.05.18,7405,Wolasi
74.05.19,7405,Laeya
74.05.20,7405,Baito
74.05.21,7405,Basala
74.05.22,7405,Ranomeeto Barat
74.05.23,7405,Kolono Timur
74.05.24,7405,Sabulakoa
74.05.25,7405,Andoolo Barat
74.06.01,7406,Poleang
74.06.02,7406,Poleang Timur
74.06.03,7406,Rarowatu
74.06.04,7406,Rumbia
74.06.05,7406,Kabaena
74.06.06,7406,Kabaena Timur
74.06.07,7406,Poleang Barat
74.06.08,7406,Mata Oleo
74.06.09,7406,Rarowatu Utara
74.06.10,7406,Poleang Utara
74.06.11,7406,Poleang Selatan
74.06.12,7406,Poleang Tenggara
74.06.13,7406,Kabaena Selatan
74.06.14,7406,Kabaena Barat
74.06.15,7406,Kabaena Utara
74.06.16,7406,Kabaena Tengah
74.06.17,7406,Kep. Masaloka Raya
74.06.18,7406,Rumbia Tengah
74.06.19,7406,Poleang Tengah
74.06.20,7406,Tontonunu
74.06.21,7406,Lantari Jaya
74.06.22,7406,Mata Usu
74.07.01,7407,Wangi-Wangi
74.07.02,7407,Kaledupa
74.07.03,7407,Tomia
74.07.04,7407,Binongko
74.07.05,7407,Wangi Wangi Selatan
74.07.06,7407,Kaledupa Selatan
74.07.07,7407,Tomia Timur
74.07.08,7407,Togo Binongko
74.08.01,7408,Lasusua
74.08.02,7408,Pakue
74.08.03,7408,Batu Putih
74.08.04,7408,Rante Angin
74.08.05,7408,Kodeoha
74.08.06,7408,Ngapa
74.08.07,7408,Wawo
74.08.08,7408,Lambai
74.08.09,7408,Watunohu
74.08.10,7408,Pakue Tengah
74.08.11,7408,Pakue Utara
74.08.12,7408,Porehu
74.08.13,7408,Katoi
74.08.14,7408,Tiwu
74.08.15,7408,Tolala
74.09.01,7409,Asera
74.09.02,7409,Wiwirano
74.09.03,7409,Langgikima
74.09.04,7409,Molawe
74.09.05,7409,Lasolo
74.09.06,7409,Lembo
74.09.07,7409,Sawa
74.09.08,7409,Oheo
74.09.09,7409,Andowia
74.09.10,7409,Motui
74.09.11,7409,Wawolesea
74.09.12,7409,Lasolo Kepulauan
